BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1,15300,78375,108175,HomeImp,Other,6,1,0,82.10483648,0,20,22.50324916
0,28600,32136,51599,DebtCon,Other,35,0,0,284.0838484,0,23,39.54773379
0,18200,63852,93356,DebtCon,Other,1,0,0,181.9117699,0,31,33.20940925
0,6800,57439,74816,HomeImp,Mgr,2,0,2,126.3032351,0,22,27.11865353
0,15500,46125,63276,DebtCon,Mgr,27,0,0,298.476411,0,16,39.30720132
0,5000,80153,97275,DebtCon,Other,1,0,0,120.6750632,2,10,37.51270841
0,17800,58942,91483,HomeImp,ProfExe,5,0,0,123.7366743,0,13,28.15595999
0,8600,76703,100862,HomeImp,Other,0,0,1,174.5571202,0,31,34.38623066
0,7800,58364,66688,DebtCon,Other,3,0,2,114.512158,3,18,37.92927387
0,15000,81483,134347,DebtCon,ProfExe,14,0,0,305.9150757,0,18,29.65356348
0,5700,28116,33450,DebtCon,Other,0,1,0,15.39658739,9,7,30.0170133
0,20100,59726,79982,DebtCon,Mgr,8,1,0,74.21075866,2,28,36.84692179
0,30500,57516,103086,DebtCon,Office,3,0,0,166.1995272,2,24,37.81408909
0,40400,145423,203712,HomeImp,ProfExe,5,0,0,150.8043968,0,31,37.30801307
0,10800,83441,92148,DebtCon,Mgr,5,0,0,119.145844,1,26,40.97863532
0,6800,76074,88178,HomeImp,Other,22,0,0,341.4650556,0,46,27.52324614
0,30000,79044,118685,DebtCon,Mgr,12,0,0,92.11887554,1,34,27.22498526
0,12500,17659,31843,DebtCon,Office,7,0,1,107.7410948,0,16,19.30085445
1,10400,42714,72322,DebtCon,Other,12,0,0,105.0748016,6,15,41.26235347
0,60500,40669,70207,DebtCon,Other,3,0,0,96.26606796,0,21,29.36696636
0,33500,49292,104421,DebtCon,Office,1,0,0,161.8332356,1,25,36.89609946
0,28900,29515,49525,DebtCon,Other,36,0,0,288.6562467,0,24,39.60580772
0,21600,61797,109007,DebtCon,ProfExe,14,0,2,267.8877899,0,35,26.09217152
0,13800,76537,108747,DebtCon,Other,5,0,0,73.07523809,1,14,34.2526057
0,9600,62405,69459,DebtCon,Other,0,0,2,86.43183174,2,18,36.26033127
0,13500,71698,93536,DebtCon,Other,6,0,0,202.4658818,2,19,42.81473465
0,22400,32665,56639,DebtCon,Other,13,0,0,101.7583551,1,25,31.47003128
0,17000,86341,133564,DebtCon,ProfExe,15,0,0,307.6738571,0,18,28.36821059
0,32100,127901,176592,DebtCon,Mgr,12,0,0,186.6022388,2,27,40.95937708
0,9600,56224,60260,DebtCon,Other,15,0,3,219.7420453,0,36,25.43946354
0,17200,11950,170000,HomeImp,Mgr,22,0,0,77.28338497,1,20,28.82169866
0,10900,116030,125179,DebtCon,Self,6,0,0,177.0858449,0,19,33.84909254
0,17000,25638,128433,DebtCon,Other,10,0,0,367.6645206,0,9,39.10689638
0,23800,188250,233800,DebtCon,ProfExe,2,0,0,307.5727526,1,27,36.6907244
0,21200,103264,148968,HomeImp,ProfExe,8,0,0,161.8591186,1,22,34.54854127
0,8700,58007,73069,DebtCon,ProfExe,14,0,0,240.4372819,3,31,37.89748089
0,12300,90006,121122,DebtCon,Office,9,0,0,133.4975408,1,21,36.91048167
0,16100,41379,57862,DebtCon,Other,17,0,0,282.0062894,0,21,30.7084874
0,20500,173061,220886,DebtCon,Office,13,0,0,213.9143599,1,32,43.79573429
0,23500,95289,122273,HomeImp,Mgr,9,0,0,118.6161343,1,23,30.44727454
0,27600,72468,106906,DebtCon,ProfExe,12,0,0,288.8495515,1,32,38.98401301
0,33200,195971,298682,DebtCon,Other,29,0,0,138.5666478,0,22,39.88756232
0,32900,232792,293949,DebtCon,ProfExe,13,0,1,275.6958052,1,26,27.87825784
0,9400,77410,116693,DebtCon,Office,0,0,0,245.0836518,0,37,17.17690066
0,12300,89333,106107,HomeImp,Other,19,0,0,120.2578861,3,24,28.77470213
1,8400,37256,45956,DebtCon,Other,1,0,0,214.44323,1,6,31.24524851
0,28600,39009,75893,DebtCon,Mgr,12,1,0,85.62551999,6,15,33.97581441
0,25100,137489,168216,DebtCon,Other,7,1,0,211.2089809,1,20,34.76794885
0,12500,10035,61897,HomeImp,Other,6,1,1,368.7377963,0,21,14.73359483
0,8100,84822,123854,HomeImp,Office,31,0,0,340.7444307,2,38,36.20511455
0,20800,58440,99244,DebtCon,Office,1,0,4,174.9585772,0,46,37.48854569
0,17300,35070,63862,DebtCon,Other,16,0,0,125.1315694,1,17,37.93651965
0,10600,62909,81411,HomeImp,Other,15,0,0,238.3144707,1,35,34.68038165
0,21400,143151,185014,HomeImp,Mgr,7,0,0,314.9842869,0,17,43.10300163
0,10000,68807,76581,HomeImp,Office,14,0,0,237.6478941,0,32,42.33557351
1,27900,90694,121543,DebtCon,Mgr,5,2,1,107.0462506,8,15,0.838117525
0,19100,48730,115967,DebtCon,ProfExe,15,0,0,264.9150843,0,19,25.40820478
0,22900,191970,232998,DebtCon,ProfExe,3,0,0,301.1384524,0,27,36.78846956
0,17700,82302,111228,HomeImp,ProfExe,4,0,0,118.4559036,0,25,37.1605612
1,1700,30548,40320,HomeImp,Other,9,0,0,101.4660019,1,8,37.11361356
1,8200,87979,94854,HomeImp,ProfExe,10,0,0,108.4790238,3,19,41.2706826
0,25900,145700,211151,HomeImp,ProfExe,6,0,0,182.1713721,1,27,38.48048457
0,13600,39997,56571,DebtCon,Other,6,0,0,111.0078189,2,15,38.77313698
0,23800,44372,67279,DebtCon,Other,6,0,0,75.81397134,2,19,36.52956948
0,5300,97132,117343,HomeImp,Office,22,0,0,109.9339079,1,11,35.8385427
0,18100,46145,72200,DebtCon,ProfExe,11,0,0,178.1920777,0,42,40.57402248
0,13100,70368,87407,DebtCon,Other,2,0,0,232.9947127,3,26,29.66798564
0,17300,48132,78889,DebtCon,Mgr,4,0,0,133.1676855,0,8,28.29822706
0,32500,193409,297294,DebtCon,Other,30,0,0,150.7998535,0,22,40.59278045
0,21700,62506,96588,HomeImp,ProfExe,18,0,1,615.1333732,0,24,21.9726752
0,11000,14046,34777,DebtCon,Other,5,0,0,256.634152,0,11,22.44794331
0,18300,26982,59552,DebtCon,ProfExe,15,0,0,183.6144149,1,19,36.29961798
1,42000,9999,50681,HomeImp,ProfExe,3,0,0,326.0679857,5,15,12.38674131
0,8700,62400,81315,DebtCon,Office,6,0,0,98.02887044,2,14,26.62089773
0,34800,139519,195663,DebtCon,ProfExe,22,0,0,182.6647721,0,22,36.95591736
0,24400,95843,123377,DebtCon,Self,2,0,0,201.9767562,1,26,32.90346813
0,13700,88654,114011,HomeImp,Mgr,10,0,0,250.3295845,0,25,30.97173013
0,12000,76674,97936,DebtCon,Mgr,5,0,0,147.9142027,2,27,41.22576316
0,6500,81145,117530,HomeImp,Office,29,0,0,327.2006385,1,38,34.34583769
0,23200,184526,237546,DebtCon,ProfExe,2,0,0,291.6334148,0,26,39.48391375
0,34600,143542,195327,DebtCon,ProfExe,23,0,0,174.6353487,1,22,37.44738401
1,10500,57880,66802,DebtCon,Other,2,0,0,94.59842526,8,21,45.46476584
0,9900,83821,124527,HomeImp,Office,30,0,0,319.6519713,1,37,35.76942543
0,16900,71672,96677,DebtCon,Other,1,0,0,153.7916948,0,30,35.32783617
0,28800,132019,168828,DebtCon,Mgr,0,0,0,231.286134,1,24,35.49030567
0,12300,52622,64407,DebtCon,Other,0,0,0,191.0774254,1,13,26.20306729
0,17000,10866,171952,HomeImp,Mgr,24,0,0,79.9919755,2,21,29.84695874
0,40900,149281,202877,HomeImp,ProfExe,4,0,0,156.783069,0,30,34.41651981
0,16900,53252,89720,DebtCon,Office,29,0,0,204.5879339,0,22,33.01615312
0,35400,90295,139602,DebtCon,Other,12,0,0,62.80681071,0,35,40.22961403
0,18700,66891,94454,DebtCon,Office,0,0,0,160.711282,3,20,32.7841935
0,27500,23439,47177,DebtCon,Other,25,0,0,112.8945073,0,11,23.02289409
0,11100,50350,58837,DebtCon,Other,6,0,0,80.84321682,0,10,28.79316627
0,10900,59029,76120,DebtCon,Other,2,0,0,231.7341444,0,10,36.02568383
0,20800,96994,140564,DebtCon,Mgr,13,0,0,169.6871574,1,25,33.5250643
0,10800,70214,83882,DebtCon,Office,4,1,2,172.7993009,3,30,38.58882359
0,32800,13781,43371,DebtCon,Other,28,0,0,203.8393047,0,14,40.65777994
0,6700,54161,59714,HomeImp,Office,20,0,0,209.2063004,0,20,20.20351771
0,9000,51091,68264,DebtCon,Other,22,0,0,277.7556619,2,29,39.38731755
0,14000,73062,88783,DebtCon,Other,6,0,0,211.1025521,2,18,42.25458004
1,27300,106221,137727,DebtCon,Self,3,0,0,300.5745108,3,45,32.5603594
0,13300,81574,103760,HomeImp,ProfExe,6,0,0,118.918494,0,27,24.76962193
0,18800,88828,116683,DebtCon,ProfExe,6,0,0,141.841398,1,20,21.67927834
0,16200,62783,94394,DebtCon,Office,1,0,0,167.429347,0,25,23.69115685
0,26200,77952,113285,DebtCon,Other,5,0,0,90.01609154,1,31,39.39066028
0,30500,108736,147531,DebtCon,Other,13,0,0,228.6103591,1,40,43.12276156
0,11800,52104,61618,DebtCon,Office,0,0,0,160.7499314,0,21,37.12951204
1,9300,84900,105798,DebtCon,ProfExe,2,0,0,41.8072046,1,3,26.9566979
0,37700,31687,76454,DebtCon,ProfExe,5,0,0,192.3516702,2,18,23.87340882
1,9500,54612,68759,HomeImp,Other,9,0,0,89.10283861,0,19,31.35390694
0,17800,51689,115660,DebtCon,ProfExe,16,0,0,270.044991,0,19,27.4670018
0,11900,201264,227295,HomeImp,ProfExe,10,0,0,239.7433663,0,22,33.77633696
0,13900,77007,96718,DebtCon,ProfExe,8,2,0,183.6086672,0,30,26.43131452
1,26000,43314,71303,DebtCon,Other,8,0,7,246.3186749,3,23,43.21523351
0,7200,71667,117325,DebtCon,Office,0,0,1,241.0560781,1,38,18.51055133
0,26600,122501,153280,DebtCon,Mgr,2,0,0,289.581723,0,25,38.1297118
0,25200,69510,90781,DebtCon,ProfExe,6,0,1,143.8313539,4,25,35.3269126
1,18600,51936,75278,DebtCon,ProfExe,3,0,0,199.8017542,0,21,36.99564584
0,36000,203680,270992,DebtCon,ProfExe,3,0,0,234.0239751,0,32,29.69634581
0,21000,106011,173778,DebtCon,Office,7,0,0,223.7696106,3,24,40.56475036
0,12900,31498,42695,HomeImp,Mgr,14,0,0,55.02158895,0,9,31.99275348
0,8500,73752,87931,DebtCon,Mgr,21,1,1,291.6203784,0,24,39.00314063
0,19300,99714,126965,HomeImp,Mgr,0,0,1,301.753574,1,20,43.29094169
0,11300,77926,89216,DebtCon,Mgr,6,0,0,146.8101541,2,26,39.46696422
0,16800,39352,60943,HomeImp,Other,25,0,0,237.7636233,0,13,25.43988823
0,31200,14906,64767,DebtCon,Other,0,0,0,80.35557059,0,5,35.03907537
0,49800,44462,102203,HomeImp,Self,8,0,0,207.5640502,3,37,40.30286769
0,25600,240092,263958,HomeImp,Self,5,1,0,245.6794706,2,51,38.97353933
0,13100,74832,98616,HomeImp,ProfExe,6,0,0,101.3622896,1,26,27.02148065
0,21700,79240,96784,DebtCon,Mgr,5,0,0,64.50842359,6,24,38.07896313
0,28200,100353,131386,DebtCon,Office,9,0,0,146.0654833,0,28,38.67920762
0,3000,104570,121729,HomeImp,Office,2,0,0,85.88437189,0,14,32.05978327
0,16000,62973,87698,DebtCon,Office,1,0,0,156.4281155,0,24,23.57080084
0,16700,12830,56465,DebtCon,ProfExe,3,0,0,301.1485223,0,15,18.25148086
0,19000,105729,172555,DebtCon,Office,6,0,0,216.4390359,4,23,41.04674812
0,9400,103973,119817,DebtCon,Other,18,0,2,182.6166394,2,16,37.33797719
0,17600,106381,134476,DebtCon,Other,0,0,0,294.0732541,0,47,38.58165872
0,22900,41130,81069,DebtCon,ProfExe,8,0,0,276.0876189,0,19,38.50140657
0,31900,23517,47805,DebtCon,Other,0,0,0,78.81360028,0,7,16.7277481
0,12800,100241,113073,DebtCon,Other,17,0,1,197.2736792,1,15,39.46758845
1,13900,77699,92587,DebtCon,Other,13,0,2,134.6335792,0,36,39.19614946
0,12700,79383,107590,DebtCon,Other,5,0,0,78.29927353,2,14,33.5811165
0,27900,149359,192955,HomeImp,Self,0,0,0,172.5795905,1,16,40.13553136
0,15900,49516,105352,HomeImp,Other,0,0,2,54.43732562,0,9,40.27060762
0,22800,49361,81914,DebtCon,Mgr,4,0,0,264.9370662,2,25,32.01024461
0,29200,139299,180818,DebtCon,ProfExe,1,0,0,226.8611449,1,19,40.81730925
0,19700,70709,97394,DebtCon,Mgr,0,0,0,94.86046638,0,17,25.55670764
1,2400,34863,47471,HomeImp,Mgr,12,0,0,70.49108003,1,21,38.26360073
0,9000,8221,38290,DebtCon,Other,4,0,0,266.3837994,0,12,23.70306719
0,30300,54352,79302,DebtCon,Office,0,0,0,152.2027769,3,19,41.62936282
0,11000,63314,69285,DebtCon,ProfExe,15,0,0,244.0177745,3,32,36.54257022
0,28200,51663,92860,DebtCon,Other,24,0,1,172.3406543,0,20,26.9130048
0,12900,59191,72716,DebtCon,Other,2,0,0,175.170441,1,17,35.55817128
0,14600,58229,74027,DebtCon,Other,2,0,0,228.560354,0,9,34.12424228
0,12400,80510,97548,HomeImp,ProfExe,1,0,0,74.40426333,1,19,36.45734993
0,6400,81116,86148,HomeImp,ProfExe,8,0,0,262.1754261,0,11,42.06826818
0,20700,69810,100756,HomeImp,Other,3,0,0,213.7282918,1,13,32.87190897
0,13400,53294,69042,DebtCon,Other,0,0,0,214.3620435,0,9,36.30954976
0,13900,65437,94518,DebtCon,ProfExe,10,0,0,182.4007551,0,19,21.29607532
0,20800,56364,115760,DebtCon,ProfExe,16,0,0,261.8140558,0,19,24.79795817
0,23800,45279,68939,DebtCon,Other,6,0,0,77.22882195,1,19,35.5214873
0,10900,22513,52355,HomeImp,Other,1,0,0,248.5834087,0,10,39.20462501
0,12200,61302,90873,DebtCon,Other,2,0,0,35.97354161,1,4,39.97361315
0,9400,85448,94101,DebtCon,Other,2,0,0,104.1133632,2,32,39.54184797
0,39500,30972,70545,DebtCon,ProfExe,3,0,0,197.4524289,2,17,25.36055735
0,17600,64857,82449,DebtCon,Other,1,0,0,312.882474,3,15,43.47886256
0,34800,138680,190729,DebtCon,ProfExe,21,0,0,198.1233342,0,21,35.57723925
0,13100,58039,68558,HomeImp,Other,29,1,2,184.8800106,1,23,37.34734877
0,14800,73887,109451,DebtCon,Other,6,0,0,81.31481864,2,13,33.98140835
0,50100,48370,106233,HomeImp,Self,8,0,0,193.6509051,3,36,39.93534357
0,25500,73083,126995,DebtCon,Office,1,0,0,289.2008986,1,24,37.31620765
0,23700,138632,186585,DebtCon,ProfExe,20,0,0,225.8977255,0,24,42.76682961
1,21000,48735,71694,DebtCon,Other,8,0,0,48.49897084,3,10,32.92140064
0,12700,48139,64842,DebtCon,Other,0,1,0,192.4791522,2,13,26.54684008
0,12000,97650,115931,DebtCon,ProfExe,11,0,0,199.828042,1,17,34.38794397
0,26200,100931,132627,DebtCon,Office,11,0,1,169.0320939,0,28,41.08956919
0,10600,82365,100272,DebtCon,ProfExe,3,1,0,122.4835943,0,26,33.65164695
0,11100,48031,107561,DebtCon,ProfExe,5,0,1,226.7811051,0,9,24.19032662
0,31400,12617,36082,DebtCon,Other,30,0,0,205.4598874,0,15,41.97900067
0,26900,72848,101736,DebtCon,Office,10,0,0,131.4096343,0,21,36.36902746
0,13300,81944,108768,DebtCon,Other,5,0,0,81.10679915,1,13,33.86964175
0,27700,54541,78832,DebtCon,Office,0,0,0,186.0208426,2,19,39.61433498
0,18900,101289,127485,HomeImp,Mgr,0,0,0,319.2508159,0,19,42.72323221
0,17500,85183,108948,HomeImp,ProfExe,4,0,0,125.1094856,1,25,37.10302599
0,13000,44875,57713,DebtCon,Other,0,1,0,184.9903244,1,12,28.60207607
0,10300,58572,75946,DebtCon,Office,5,0,0,85.01005286,2,14,27.76943894
0,15100,44700,76456,DebtCon,Mgr,5,0,0,134.5043482,0,9,29.38399653
0,24100,57041,92081,DebtCon,Other,7,0,0,230.0597297,0,19,35.89670864
0,11000,89275,108653,DebtCon,Other,15,0,0,206.9034809,2,15,37.74304708
0,10300,56127,72294,HomeImp,Other,28,1,3,184.3457508,0,24,34.63423561
0,7200,79946,113807,DebtCon,Office,1,0,0,238.458825,0,37,18.61728869
0,38100,67559,113024,DebtCon,Mgr,16,0,0,190.6766714,0,22,40.23960963
0,18600,100144,153751,HomeImp,ProfExe,4,0,0,93.66217049,0,16,34.89273362
0,21100,81389,123842,DebtCon,Other,9,0,0,285.0469162,1,17,37.13906786
0,23000,48003,64720,DebtCon,Office,4,0,0,160.6060458,1,26,33.6299233
0,15900,69548,89775,DebtCon,Other,1,0,0,230.6730803,2,25,30.10831743
0,12200,80336,102618,HomeImp,ProfExe,2,0,0,79.73026062,2,19,34.40548234
0,21300,98507,125539,HomeImp,Mgr,0,0,1,311.3257037,0,19,42.22721497
0,33100,236847,46091,DebtCon,Mgr,1,0,2,205.6506602,3,49,41.83267428
0,25100,41314,71357,DebtCon,Office,19,0,0,183.6314283,1,22,33.66553412
0,24100,95549,112283,DebtCon,Other,22,0,0,243.3497326,0,28,39.08269663
0,18900,44605,65489,DebtCon,ProfExe,15,0,0,189.0084559,0,23,38.57108327
0,31200,234304,290923,DebtCon,ProfExe,14,0,1,260.9197759,2,26,27.05723429
0,19900,90966,154351,HomeImp,ProfExe,4,0,0,103.9754422,0,17,35.40591994
0,9200,52531,66491,DebtCon,Mgr,11,0,0,122.2285343,1,19,32.65762889
0,30100,138322,186139,DebtCon,ProfExe,2,0,0,215.750868,2,19,39.1891416
0,19500,92663,152627,HomeImp,ProfExe,3,0,0,106.7126279,0,16,35.3676568
0,10000,127319,194992,HomeImp,Office,1,0,1,337.6899717,0,16,41.44750595
0,28300,71973,119224,DebtCon,Other,4,0,0,89.37995232,2,32,39.98105906
0,8400,60995,78444,HomeImp,Mgr,4,0,1,123.7385166,0,23,26.9327076
0,34300,118911,168901,DebtCon,ProfExe,16,0,0,134.7340235,0,17,28.81751546
1,21300,103989,143796,DebtCon,Other,9,2,0,135.232836,3,20,44.38257789
0,18900,87081,115165,DebtCon,Other,13,0,0,120.4621862,1,8,34.40037656
0,10500,69656,88198,DebtCon,Office,15,0,0,97.31940617,0,8,27.32239655
0,25900,152071,185893,HomeImp,Self,0,0,0,185.543512,0,16,40.6422789
0,25700,94295,143788,DebtCon,Mgr,23,0,0,220.7295189,0,13,42.35812804
0,17000,26228,60979,HomeImp,ProfExe,7,0,0,188.2476105,0,13,29.62867649
0,7500,60192,76475,DebtCon,ProfExe,8,0,0,60.50362521,2,24,39.28051238
0,12100,97185,113004,DebtCon,Other,13,0,0,202.6225313,2,15,37.71664611
0,17000,27088,166437,HomeImp,Self,7,0,0,306.674171,0,27,26.15671788
0,13300,85532,115800,HomeImp,ProfExe,11,0,1,175.1914887,0,27,34.23139353
1,34600,169960,224716,DebtCon,Mgr,2,0,0,182.0684611,2,21,32.71020486
0,18200,49653,159076,DebtCon,ProfExe,20,0,0,231.5497227,0,27,20.41593161
0,11500,61264,75647,DebtCon,Office,11,0,0,262.8901879,3,36,39.5478827
0,13800,94843,125541,HomeImp,Mgr,2,0,2,159.2524968,0,26,42.30523974
0,18200,53646,156048,DebtCon,ProfExe,20,0,0,232.2971256,0,27,20.85606753
0,42200,21393,68111,DebtCon,Other,19,0,0,208.5229244,0,30,39.75171656
0,16100,54715,71673,DebtCon,Office,1,0,0,186.2158287,0,25,29.67050636
0,10500,60145,63268,HomeImp,Other,4,0,0,122.4960779,0,34,36.73687075
0,17200,99204,119490,DebtCon,Other,9,0,0,296.2114898,1,18,30.3013654
0,12300,102908,124217,HomeImp,ProfExe,9,0,0,159.9940264,2,31,27.7074439
0,8500,53459,62678,DebtCon,Mgr,13,0,0,116.8634491,0,18,30.05290208
0,7000,73873,111781,DebtCon,Office,0,0,0,231.7999135,0,38,19.27357946
0,69000,197587,295551,DebtCon,Self,10,0,0,211.7763912,3,24,30.35685652
0,17500,49968,68025,HomeImp,Office,3,0,0,126.0794526,0,18,34.10902705
0,8000,49232,61221,DebtCon,Other,23,0,0,258.1945777,3,29,41.24661263
0,17300,90768,116052,DebtCon,Other,13,0,0,120.2414262,2,9,35.81087795
0,8600,45960,57473,DebtCon,Mgr,4,0,0,189.7680601,0,22,26.75441155
0,9300,46466,57182,DebtCon,Other,2,0,0,100.0518662,0,20,38.44431799
1,8900,147801,157335,HomeImp,Other,4,0,0,85.57486576,4,21,34.75656038
0,17200,33073,85654,DebtCon,ProfExe,7,0,0,163.3947887,1,20,28.27488887
0,18100,23928,55734,DebtCon,ProfExe,17,0,0,175.8953545,0,19,37.94552227
0,62900,119903,201928,DebtCon,ProfExe,9,0,0,297.3074808,1,25,37.63650245
0,11700,56441,86987,HomeImp,Other,17,0,0,198.0327176,0,16,33.93116342
0,14400,46955,67304,DebtCon,Other,2,0,0,171.6224654,0,13,36.55518895
0,25200,74038,114722,DebtCon,Mgr,9,0,1,304.0041559,1,28,31.36072725
0,5000,90059,113714,HomeImp,ProfExe,7,0,0,193.6364469,0,28,25.89731648
0,8500,61607,81126,HomeImp,Other,16,0,0,222.2111903,1,35,34.72969809
0,13100,50552,59889,DebtCon,Other,4,0,0,178.6123626,0,13,38.76331381
0,4800,80482,88342,HomeImp,ProfExe,7,0,0,275.0323948,0,11,43.71763511
0,36000,89270,127834,DebtCon,Mgr,30,0,0,350.6195273,0,20,38.66907284
1,19300,27747,43740,DebtCon,Office,7,1,0,167.6579808,1,16,35.08607055
0,20000,9722,173518,HomeImp,Mgr,21,0,0,89.21195484,2,20,31.12087741
0,25300,139427,245988,HomeImp,ProfExe,28,0,0,366.1101514,1,18,36.27844415
0,31300,106960,144201,DebtCon,Other,15,0,0,230.4130352,0,40,42.66665957
1,77400,87651,224630,HomeImp,Self,9,0,2,73.46963001,3,13,40.92979326
0,16800,50135,93772,DebtCon,ProfExe,5,0,0,126.4894051,2,21,35.85635489
1,31200,38352,80550,DebtCon,Mgr,21,1,0,116.4379076,0,14,35.38186329
0,27800,142356,177328,DebtCon,ProfExe,6,0,0,315.1755675,0,35,38.59599092
0,20900,60553,91364,DebtCon,Office,1,0,0,75.56380333,0,22,37.41120065
0,12500,37562,57081,HomeImp,Other,22,0,1,129.486844,0,23,39.08300244
0,10800,56477,94980,HomeImp,Other,17,0,0,179.9173626,0,28,25.21073965
0,13600,18232,75898,DebtCon,ProfExe,19,0,2,399.3557015,0,12,21.26089485
0,32000,22832,43358,DebtCon,Other,1,0,0,68.32898424,0,7,13.66579769
0,29400,109457,145453,DebtCon,Other,15,0,0,222.858711,1,40,40.69741846
0,20600,69949,101807,HomeImp,Other,3,0,0,218.390939,0,13,30.2712393
0,18900,123206,205608,DebtCon,Other,4,0,0,201.3023718,0,17,27.52750202
0,10100,93085,110069,DebtCon,Other,13,0,0,206.799179,3,16,40.56989706
0,54000,176922,256977,DebtCon,ProfExe,6,0,0,225.5657,2,33,37.98968921
0,28400,36484,73478,DebtCon,Mgr,13,1,0,100.9750908,6,16,34.76399377
0,27300,127260,212953,DebtCon,ProfExe,9,0,0,244.1654213,3,26,21.24119477
0,10700,115118,124198,DebtCon,Self,6,1,0,174.3418233,0,19,31.75799058
1,15300,49421,67343,DebtCon,Other,4,0,0,57.92941509,6,22,42.92961419
0,9700,21883,67432,HomeImp,Office,24,0,0,308.9955757,1,12,41.41428065
0,11200,19496,73140,DebtCon,ProfExe,20,0,1,399.2426919,1,12,23.37450457
1,20500,106839,144460,DebtCon,Other,13,1,1,107.6713817,4,49,39.68708944
0,16200,68873,101797,HomeImp,ProfExe,23,0,0,220.9651523,0,23,36.25933733
0,13200,22270,38437,DebtCon,Office,5,0,1,107.7733867,0,17,20.64319968
0,12800,75139,105289,HomeImp,ProfExe,8,0,0,151.8511659,0,35,31.21070474
0,17200,35116,60489,DebtCon,Other,17,0,0,106.486237,1,18,38.80624071
0,5300,75958,91703,DebtCon,Other,0,0,0,124.1821788,1,10,34.59906019
0,22800,52644,96376,DebtCon,Other,7,0,0,238.3801452,0,19,34.94670077
0,9100,47756,84022,HomeImp,Other,18,0,0,206.797361,1,17,32.39114639
0,27000,23160,58074,DebtCon,Other,36,0,0,275.8432307,1,24,40.13322041
0,8700,76510,108130,DebtCon,Office,2,0,0,252.8439282,1,37,17.41485961
0,14100,59402,91057,DebtCon,ProfExe,8,0,0,194.6346173,0,20,22.02326465
0,14000,51721,61193,DebtCon,Other,0,0,0,186.9993588,2,12,25.81001106
0,14900,48649,81342,DebtCon,Mgr,3,0,0,110.0567314,0,8,28.8023987
1,24000,88783,116967,DebtCon,Self,2,0,0,171.5062567,5,23,56.96183857
0,18500,57174,91772,HomeImp,ProfExe,4,0,0,129.6632166,0,13,28.90447884
0,13300,50039,63784,DebtCon,Other,3,0,0,176.8461955,0,13,27.86558873
0,22800,96495,122362,HomeImp,Mgr,8,0,0,120.9792917,2,24,29.80983516
0,31200,22907,46357,DebtCon,Other,0,0,0,62.41629688,0,6,15.02803747
0,15900,48563,64679,DebtCon,ProfExe,4,0,0,156.1013809,2,12,27.80854709
0,5300,66987,65111,HomeImp,Sales,4,1,0,175.3287038,1,22,40.44257039
0,89900,48811,88934,DebtCon,Other,15,0,0,219.6010022,0,16,34.57151912
1,11600,57939,69774,DebtCon,Mgr,5,0,0,91.99164592,0,12,72.26409333
1,20200,82181,119535,DebtCon,Office,41,0,0,105.2192967,3,28,52.73486061
0,25800,70804,106892,DebtCon,ProfExe,12,0,0,291.0720275,1,33,40.77228326
0,20300,21281,90551,DebtCon,Other,22,0,0,219.0882238,2,41,37.15549756
1,11300,62568,79009,HomeImp,Office,4,0,3,295.3346697,0,19,28.60025223
0,20200,45088,65211,DebtCon,Office,10,0,2,118.5696695,1,22,43.45451215
0,20300,59809,107994,DebtCon,ProfExe,15,0,3,263.9912932,0,36,26.50856379
0,9400,56675,66976,HomeImp,Other,6,0,0,128.071648,0,33,35.03337113
1,4900,65576,65774,HomeImp,Other,6,1,2,61.64250608,1,14,40.59091002
0,9500,41541,57280,DebtCon,Other,6,0,0,69.22936935,1,10,29.16012708
0,17200,90567,118761,DebtCon,Other,14,0,0,139.3401702,2,9,34.78487038
0,14700,90662,111778,DebtCon,ProfExe,1,1,1,148.4232463,0,33,31.77010155
0,27500,145774,206788,HomeImp,ProfExe,4,0,0,191.9410188,0,27,38.00119223
0,21300,72450,88622,DebtCon,Other,3,0,0,117.2101261,1,29,32.66110554
0,8600,75464,84263,HomeImp,Other,21,0,0,352.6582712,0,47,28.1967149
0,11500,53651,87547,HomeImp,Other,18,0,0,191.3968875,0,16,34.36865089
0,34400,97971,145124,DebtCon,Other,13,0,0,67.83204166,1,36,40.40270584
0,21000,131378,199687,HomeImp,ProfExe,12,0,0,208.6059657,0,21,37.09927911
0,20100,62661,87329,DebtCon,Other,18,0,0,198.3413433,0,22,32.83817817
0,13100,59608,72561,HomeImp,Other,30,1,2,195.5387112,1,24,36.61107299
0,14700,49264,68591,DebtCon,Other,9,0,0,237.8391591,0,18,31.25670012
0,13900,127259,194233,HomeImp,Office,1,0,1,341.6435017,0,16,40.10765909
0,9900,55231,78708,DebtCon,Office,4,0,0,85.80147612,2,15,24.59499257
0,19000,62356,92299,DebtCon,Office,0,0,0,60.29414317,0,23,34.8169595
0,8600,124810,176581,DebtCon,Other,8,0,0,213.3028848,1,19,32.87645851
1,28900,63748,36392,DebtCon,Sales,9,4,1,124.2478986,6,23,44.57850006
0,17200,51352,64386,DebtCon,Mgr,27,0,0,295.9554144,1,17,36.78730595
0,11100,52029,71376,HomeImp,Other,4,0,1,250.2521648,2,16,38.48364844
